Continent,Location,Date,Population,New_vaccinations,RollingCountVaccinated,f0_
North America,Guatemala,2021-04-09T00:00:00,18249868,5105,117769,0.6453143
North America,Guatemala,2021-09-13T00:00:00,18249868,111567,4949107,27.1185907
North America,Guatemala,2021-10-08T00:00:00,18249868,94919,6821836,37.3801937
North America,Guatemala,2021-11-02T00:00:00,18249868,36824,7887148,43.2175619
North America,Guatemala,2021-11-23T00:00:00,18249868,72811,8940775,48.9909023
North America,Guatemala,2021-12-04T00:00:00,18249868,22744,9514935,52.1370072
North America,Guatemala,2021-12-14T00:00:00,18249868,48187,9930795,54.4157087
North America,Guatemala,2022-02-13T00:00:00,18249868,15552,13319627,72.9847854
North America,Guatemala,2022-02-28T00:00:00,18249868,,13410832,73.4845425
North America,Guatemala,2022-04-11T00:00:00,18249868,,13410832,73.4845425
North America,Guatemala,2022-04-12T00:00:00,18249868,,13410832,73.4845425
North America,Guatemala,2022-05-01T00:00:00,18249868,,13410832,73.4845425
Europe,Guernsey,2021-02-28T00:00:00,63385,,,
Europe,Guernsey,2021-06-01T00:00:00,63385,,5105,8.053956
Europe,Guernsey,2021-06-12T00:00:00,63385,,8471,13.3643607
Europe,Guernsey,2021-07-30T00:00:00,63385,,15177,23.9441508
Europe,Guernsey,2021-09-30T00:00:00,63385,,15177,23.9441508
Europe,Guernsey,2021-10-01T00:00:00,63385,,15177,23.9441508
Africa,Guinea,2020-04-16T00:00:00,13497237,,,
Africa,Guinea,2020-06-29T00:00:00,13497237,,,
Africa,Guinea,2020-10-17T00:00:00,13497237,,,
Africa,Guinea,2020-11-15T00:00:00,13497237,,,
Africa,Guinea,2021-04-19T00:00:00,13497237,,3272,0.024242
Africa,Guinea,2021-08-27T00:00:00,13497237,,470141,3.4832388
Africa,Guinea,2021-09-30T00:00:00,13497237,,713344,5.2851113
Africa,Guinea,2021-10-15T00:00:00,13497237,,798209,5.9138696
Africa,Guinea,2021-10-17T00:00:00,13497237,,798209,5.9138696
Africa,Guinea,2021-10-26T00:00:00,13497237,,798209,5.9138696
Africa,Guinea,2022-03-25T00:00:00,13497237,,1586407,11.7535685
Africa,Guinea,2022-05-30T00:00:00,13497237,,1586407,11.7535685
Africa,Guinea-Bissau,2020-04-25T00:00:00,2015490,,,
Africa,Guinea-Bissau,2020-04-28T00:00:00,2015490,,,
Africa,Guinea-Bissau,2020-04-29T00:00:00,2015490,,,
Africa,Guinea-Bissau,2020-06-19T00:00:00,2015490,,,
Africa,Guinea-Bissau,2020-10-13T00:00:00,2015490,,,
Africa,Guinea-Bissau,2020-11-10T00:00:00,2015490,,,
Africa,Guinea-Bissau,2021-03-29T00:00:00,2015490,,,
Africa,Guinea-Bissau,2021-04-24T00:00:00,2015490,,,
Africa,Guinea-Bissau,2021-08-28T00:00:00,2015490,,,
Africa,Guinea-Bissau,2021-09-04T00:00:00,2015490,,,
Africa,Guinea-Bissau,2021-11-06T00:00:00,2015490,,,
Africa,Guinea-Bissau,2021-12-16T00:00:00,2015490,,1658,0.0822629
Africa,Guinea-Bissau,2022-01-06T00:00:00,2015490,,1658,0.0822629
South America,Guyana,2020-03-17T00:00:00,790329,,,
South America,Guyana,2020-04-13T00:00:00,790329,,,
South America,Guyana,2020-05-14T00:00:00,790329,,,
South America,Guyana,2020-05-29T00:00:00,790329,,,
South America,Guyana,2020-06-08T00:00:00,790329,,,
South America,Guyana,2020-08-28T00:00:00,790329,,,
South America,Guyana,2020-09-13T00:00:00,790329,,,
South America,Guyana,2020-10-18T00:00:00,790329,,,
South America,Guyana,2021-07-25T00:00:00,790329,,7721,0.9769349
South America,Guyana,2021-09-26T00:00:00,790329,,40087,5.0721915
South America,Guyana,2021-10-25T00:00:00,790329,,56315,7.1255136
South America,Guyana,2021-11-30T00:00:00,790329,1902,79862,10.1049057
South America,Guyana,2022-01-13T00:00:00,790329,,85545,10.8239733
South America,Guyana,2022-01-16T00:00:00,790329,,85545,10.8239733
North America,Haiti,2020-03-25T00:00:00,11541683,,,
North America,Haiti,2020-04-21T00:00:00,11541683,,,
North America,Haiti,2020-06-29T00:00:00,11541683,,,
North America,Haiti,2020-07-03T00:00:00,11541683,,,
North America,Haiti,2020-07-28T00:00:00,11541683,,,
North America,Haiti,2021-01-29T00:00:00,11541683,,,
North America,Haiti,2021-03-13T00:00:00,11541683,,,
North America,Haiti,2021-06-07T00:00:00,11541683,,,
North America,Haiti,2021-07-17T00:00:00,11541683,,,
North America,Haiti,2021-10-26T00:00:00,11541683,,22323,0.193412
North America,Haiti,2022-02-27T00:00:00,11541683,,41453,0.3591591
North America,Haiti,2022-03-12T00:00:00,11541683,,41453,0.3591591
North America,Haiti,2022-03-21T00:00:00,11541683,,41453,0.3591591
North America,Haiti,2022-04-18T00:00:00,11541683,,41453,0.3591591
North America,Honduras,2020-04-29T00:00:00,10062994,,,
North America,Honduras,2020-05-28T00:00:00,10062994,,,
North America,Honduras,2020-09-27T00:00:00,10062994,,,
North America,Honduras,2021-02-07T00:00:00,10062994,,,
North America,Honduras,2021-04-30T00:00:00,10062994,,21470,0.213356
North America,Honduras,2021-06-04T00:00:00,10062994,,81806,0.812939
North America,Honduras,2021-08-14T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2021-09-10T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2021-10-01T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2021-11-09T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2021-12-05T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2022-01-08T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2022-02-03T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2022-03-28T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2022-05-04T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2022-05-09T00:00:00,10062994,,229026,2.2759231
North America,Honduras,2022-05-11T00:00:00,10062994,,229026,2.2759231
Asia,Hong Kong,2020-01-27T00:00:00,7552800,,,
Asia,Hong Kong,2020-02-16T00:00:00,7552800,,,
Asia,Hong Kong,2020-03-18T00:00:00,7552800,,,
Asia,Hong Kong,2020-06-21T00:00:00,7552800,,,
Asia,Hong Kong,2020-09-09T00:00:00,7552800,,,
Asia,Hong Kong,2020-09-29T00:00:00,7552800,,,
Asia,Hong Kong,2020-11-11T00:00:00,7552800,,,
Asia,Hong Kong,2020-12-04T00:00:00,7552800,,,
Asia,Hong Kong,2021-03-05T00:00:00,7552800,10138,66261,0.8773038
Asia,Hong Kong,2021-09-06T00:00:00,7552800,45236,7881637,104.3538423
Asia,Hong Kong,2021-11-13T00:00:00,7552800,20957,9162852,121.3172863
Asia,Hong Kong,2021-11-23T00:00:00,7552800,17093,9300990,123.1462504
Asia,Hong Kong,2022-02-13T00:00:00,7552800,50924,11822912,156.5368075
Asia,Hong Kong,2022-02-18T00:00:00,7552800,102013,12294265,162.7775792
Europe,Hungary,2020-03-21T00:00:00,9634162,,,
Europe,Hungary,2020-03-24T00:00:00,9634162,,,
Europe,Hungary,2020-06-04T00:00:00,9634162,,,
Europe,Hungary,2020-07-09T00:00:00,9634162,,,
Europe,Hungary,2020-07-12T00:00:00,9634162,,,
Europe,Hungary,2020-08-23T00:00:00,9634162,,,
Europe,Hungary,2021-01-22T00:00:00,9634162,5330,18796,0.1950974
Europe,Hungary,2021-01-31T00:00:00,9634162,20308,167806,1.741781
Europe,Hungary,2021-03-13T00:00:00,9634162,41212,1580637,16.4065852
Europe,Hungary,2021-04-13T00:00:00,9634162,107503,4041923,41.9540693
Europe,Hungary,2021-05-06T00:00:00,9634162,142091,5963274,61.8971738
Europe,Hungary,2021-05-19T00:00:00,9634162,78988,6867707,71.2849441
Europe,Hungary,2021-08-14T00:00:00,9634162,,8276404,85.9068386
Europe,Hungary,2021-09-05T00:00:00,9634162,,8276404,85.9068386
Europe,Hungary,2022-01-01T00:00:00,9634162,,8276404,85.9068386
Europe,Hungary,2022-01-20T00:00:00,9634162,,8276404,85.9068386
Europe,Hungary,2022-02-28T00:00:00,9634162,,8276404,85.9068386
Europe,Iceland,2020-04-16T00:00:00,368792,,,
Europe,Iceland,2020-04-17T00:00:00,368792,,,
Europe,Iceland,2020-06-02T00:00:00,368792,,,
Europe,Iceland,2020-06-22T00:00:00,368792,,,
Europe,Iceland,2020-08-21T00:00:00,368792,,,
Europe,Iceland,2020-08-24T00:00:00,368792,,,
Europe,Iceland,2020-09-29T00:00:00,368792,,,
Europe,Iceland,2021-02-24T00:00:00,368792,,6045,1.6391353
Europe,Iceland,2021-06-14T00:00:00,368792,,125634,34.0663572
Europe,Iceland,2021-07-07T00:00:00,368792,,228202,61.8782403
Europe,Iceland,2021-07-19T00:00:00,368792,,241670,65.5301633
Europe,Iceland,2022-04-01T00:00:00,368792,,258851,70.188887
Europe,Iceland,2022-05-01T00:00:00,368792,,258851,70.188887
Europe,Iceland,2022-05-12T00:00:00,368792,,258851,70.188887
Europe,Iceland,2022-05-23T00:00:00,368792,,258851,70.188887
Europe,Iceland,2022-06-04T00:00:00,368792,,258851,70.188887
Asia,India,2020-02-26T00:00:00,1393409033,,,
Asia,India,2020-05-27T00:00:00,1393409033,,,
Asia,India,2020-06-10T00:00:00,1393409033,,,
Asia,India,2020-06-23T00:00:00,1393409033,,,
Asia,India,2020-11-09T00:00:00,1393409033,,,
Asia,India,2020-12-01T00:00:00,1393409033,,,
Asia,India,2021-01-30T00:00:00,1393409033,244307,3744334,0.2687175
Asia,India,2021-07-30T00:00:00,1393409033,5484725,435194943,31.23239
Asia,India,2022-01-07T00:00:00,1393409033,13600889,1436307652,103.078681
Asia,India,2022-01-21T00:00:00,1393409033,9279228,1540328748,110.5439043
Asia,India,2022-02-13T00:00:00,1393409033,4540768,1658627790,119.0338049
Asia,India,2022-04-12T00:00:00,1393409033,2251861,1786588827,128.2171125
Asia,India,2022-05-24T00:00:00,1393409033,1483164,1844824823,132.3965023
Asia,India,2022-05-26T00:00:00,1393409033,1493936,1847755395,132.606819
Asia,Indonesia,2020-04-05T00:00:00,276361788,,,
Asia,Indonesia,2020-04-08T00:00:00,276361788,,,
Asia,Indonesia,2020-05-13T00:00:00,276361788,,,
Asia,Indonesia,2020-05-24T00:00:00,276361788,,,
Asia,Indonesia,2020-05-25T00:00:00,276361788,,,
Asia,Indonesia,2020-06-16T00:00:00,276361788,,,
Asia,Indonesia,2020-06-30T00:00:00,276361788,,,
Asia,Indonesia,2020-08-08T00:00:00,276361788,,,
Asia,Indonesia,2020-09-10T00:00:00,276361788,,,
Asia,Indonesia,2020-10-16T00:00:00,276361788,,,
Asia,Indonesia,2021-05-11T00:00:00,276361788,255394,20167169,7.2973797
Asia,Indonesia,2021-05-14T00:00:00,276361788,5714,20302256,7.3462602
Asia,Indonesia,2021-05-15T00:00:00,276361788,55103,20357359,7.3661989
Asia,Indonesia,2021-06-07T00:00:00,276361788,202627,26654419,9.6447556
Asia,Indonesia,2021-06-08T00:00:00,276361788,643520,27297939,9.8776098
Asia,Indonesia,2021-06-15T00:00:00,276361788,563834,30285176,10.9585251
Asia,Indonesia,2021-09-07T00:00:00,276361788,1747124,105056000,38.0139385
Asia,Indonesia,2021-10-21T00:00:00,276361788,1160367,173261357,62.6936735
Asia,Indonesia,2021-11-03T00:00:00,276361788,2111429,195486375,70.7356746
Asia,Indonesia,2021-12-29T00:00:00,276361788,1869923,268921462,97.3077588
Asia,Indonesia,2022-01-14T00:00:00,276361788,,272430616,98.5775269
Asia,Indonesia,2022-02-20T00:00:00,276361788,203561,285515445,103.3122007
Asia,Indonesia,2022-05-24T00:00:00,276361788,0,330544770,119.6058154
Asia,Indonesia,2022-06-02T00:00:00,276361788,0,330544770,119.6058154
Asia,Iran,2020-05-30T00:00:00,85028760,,,
Asia,Iran,2020-08-03T00:00:00,85028760,,,
Asia,Iran,2020-08-19T00:00:00,85028760,,,
Asia,Iran,2020-09-12T00:00:00,85028760,,,
Asia,Iran,2020-10-09T00:00:00,85028760,,,
Asia,Iran,2020-10-10T00:00:00,85028760,,,
Asia,Iran,2020-10-31T00:00:00,85028760,,,
Asia,Iran,2020-11-26T00:00:00,85028760,,,
Asia,Iran,2020-12-30T00:00:00,85028760,,,
Asia,Iran,2021-01-12T00:00:00,85028760,,,
Asia,Iran,2021-04-05T00:00:00,85028760,,3000,0.0035282
Asia,Iran,2021-04-15T00:00:00,85028760,,3000,0.0035282
Asia,Iran,2021-05-18T00:00:00,85028760,,204060,0.2399894
Asia,Iran,2021-06-01T00:00:00,85028760,,204060,0.2399894
Asia,Iran,2021-09-21T00:00:00,85028760,,2791275,3.2827422
Asia,Iran,2021-09-23T00:00:00,85028760,,2791275,3.2827422
Asia,Iran,2022-01-04T00:00:00,85028760,,2962994,3.4846962
Asia,Iran,2022-01-14T00:00:00,85028760,291523,3254517,3.8275485
Asia,Iran,2022-01-22T00:00:00,85028760,,5680104,6.680215
Asia,Iran,2022-02-02T00:00:00,85028760,621109,9084584,10.6841309
Asia,Iran,2022-04-08T00:00:00,85028760,,19433839,22.8556067
Asia,Iran,2022-05-02T00:00:00,85028760,,20043977,23.5731734
Asia,Iran,2022-05-15T00:00:00,85028760,36635,20380349,23.9687713
Asia,Iraq,2020-03-28T00:00:00,41179351,,,
Asia,Iraq,2020-04-23T00:00:00,41179351,,,
Asia,Iraq,2020-04-25T00:00:00,41179351,,,
Asia,Iraq,2020-08-04T00:00:00,41179351,,,
Asia,Iraq,2020-08-05T00:00:00,41179351,,,
Asia,Iraq,2020-11-16T00:00:00,41179351,,,
Asia,Iraq,2020-12-09T00:00:00,41179351,,,
Asia,Iraq,2020-12-15T00:00:00,41179351,,,
Asia,Iraq,2021-02-26T00:00:00,41179351,,,
Asia,Iraq,2021-04-25T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-06-13T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-07-23T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-07-24T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-08-06T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-09-30T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-10-28T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-11-22T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-11-27T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2021-12-22T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2022-01-17T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2022-01-22T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2022-01-24T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2022-02-25T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2022-03-20T00:00:00,41179351,,9985,0.0242476
Asia,Iraq,2022-05-04T00:00:00,41179351,,26828,0.0651492
Europe,Ireland,2020-03-18T00:00:00,4982904,,,
Europe,Ireland,2020-03-25T00:00:00,4982904,,,
Europe,Ireland,2020-08-24T00:00:00,4982904,,,
Europe,Ireland,2020-09-30T00:00:00,4982904,,,
Europe,Ireland,2020-10-05T00:00:00,4982904,,,
Europe,Ireland,2020-11-06T00:00:00,4982904,,,
Europe,Ireland,2020-12-05T00:00:00,4982904,,,
Europe,Ireland,2021-04-14T00:00:00,4982904,37925,1182795,23.7370618
Europe,Ireland,2021-04-29T00:00:00,4982904,49645,1620686,32.5249292
Europe,Ireland,2021-05-21T00:00:00,4982904,40352,2550110,51.177185
Europe,Ireland,2021-06-02T00:00:00,4982904,49356,3053156,61.2726234
Europe,Ireland,2021-08-28T00:00:00,4982904,18003,6859743,137.6655661
Europe,Ireland,2021-09-03T00:00:00,4982904,15329,6964634,139.7705836
Europe,Ireland,2021-09-29T00:00:00,4982904,7069,7268419,145.8671289
Europe,Ireland,2021-11-28T00:00:00,4982904,20306,8261262,165.7921164
Europe,Ireland,2021-11-30T00:00:00,4982904,42379,8326747,167.1063099
Europe,Ireland,2022-02-20T00:00:00,4982904,7376,10557123,211.8668752
Europe,Ireland,2022-03-05T00:00:00,4982904,8172,10621648,213.1618028
Europe,Ireland,2022-03-14T00:00:00,4982904,2057,10661836,213.9683205
Europe,Ireland,2022-03-20T00:00:00,4982904,6389,10683079,214.3946381
Europe,Ireland,2022-04-22T00:00:00,4982904,2909,10797942,216.6997799
Europe,Isle of Man,2020-06-29T00:00:00,85410,,,
Europe,Isle of Man,2020-07-11T00:00:00,85410,,,
Europe,Isle of Man,2020-07-12T00:00:00,85410,,,
Europe,Isle of Man,2020-07-19T00:00:00,85410,,,
Europe,Isle of Man,2020-12-05T00:00:00,85410,,,
Europe,Isle of Man,2021-03-04T00:00:00,85410,9,13681,16.0180307
Europe,Isle of Man,2021-04-01T00:00:00,85410,1176,25393,29.7307107
Europe,Isle of Man,2021-07-04T00:00:00,85410,329,68249,79.907505
Europe,Isle of Man,2021-10-18T00:00:00,85410,,84366,98.7776607
Europe,Isle of Man,2021-11-02T00:00:00,85410,5,84401,98.8186395
Europe,Isle of Man,2022-04-21T00:00:00,85410,,93323,109.2647231
Europe,Isle of Man,2022-06-04T00:00:00,85410,,93323,109.2647231
Asia,Israel,2020-02-21T00:00:00,9291000,,,
Asia,Israel,2020-03-13T00:00:00,9291000,,,
Asia,Israel,2020-04-15T00:00:00,9291000,,,
Asia,Israel,2020-05-13T00:00:00,9291000,,,
Asia,Israel,2020-05-29T00:00:00,9291000,,,
Asia,Israel,2020-06-03T00:00:00,9291000,,,
Asia,Israel,2020-08-11T00:00:00,9291000,,,
Asia,Israel,2020-08-21T00:00:00,9291000,,,
Asia,Israel,2020-09-07T00:00:00,9291000,,,
Asia,Israel,2021-01-30T00:00:00,9291000,77141,4831190,51.9986008
Asia,Israel,2021-02-12T00:00:00,9291000,76672,6285413,67.6505543
Asia,Israel,2021-02-14T00:00:00,9291000,143975,6487278,69.8232483
Asia,Israel,2021-02-15T00:00:00,9291000,157231,6644509,71.5155419
Asia,Israel,2021-02-27T00:00:00,9291000,39536,8040215,86.5376709
Asia,Israel,2021-03-11T00:00:00,9291000,92373,9153346,98.5184157
Asia,Israel,2021-05-14T00:00:00,9291000,2443,10575666,113.8269939
Asia,Israel,2021-06-05T00:00:00,9291000,332,10648458,114.6104617
Asia,Israel,2021-08-15T00:00:00,9291000,109636,12297655,132.3609407
Asia,Israel,2021-09-07T00:00:00,9291000,7451,14302020,153.9341298
Asia,Israel,2021-10-30T00:00:00,9291000,2587,15975584,171.9468733
Asia,Israel,2021-12-13T00:00:00,9291000,11874,16389135,176.3979658
Asia,Israel,2021-12-16T00:00:00,9291000,23223,16450723,177.0608438
Asia,Israel,2022-01-05T00:00:00,9291000,84318,17020817,183.1968249
Asia,Israel,2022-01-08T00:00:00,9291000,38314,17203482,185.1628673
Asia,Israel,2022-05-03T00:00:00,9291000,1009,18140048,195.2432246
Asia,Israel,2022-05-24T00:00:00,9291000,697,18153372,195.3866322
Europe,Italy,2020-05-31T00:00:00,60367471,,,
Europe,Italy,2020-08-05T00:00:00,60367471,,,
Europe,Italy,2020-09-30T00:00:00,60367471,,,
Europe,Italy,2020-10-03T00:00:00,60367471,,,
Europe,Italy,2020-10-31T00:00:00,60367471,,,
Europe,Italy,2020-11-18T00:00:00,60367471,,,
Europe,Italy,2021-01-08T00:00:00,60367471,96996,524416,0.8687063
Europe,Italy,2021-01-25T00:00:00,60367471,69650,1541249,2.5531118
Europe,Italy,2021-04-01T00:00:00,60367471,289066,10799840,17.8901647
Europe,Italy,2021-06-06T00:00:00,60367471,512702,38675501,64.0667902
Europe,Italy,2021-09-11T00:00:00,60367471,205399,80964716,134.1197745
Europe,Italy,2021-12-04T00:00:00,60367471,471067,98639290,163.3980824
Europe,Italy,2022-02-07T00:00:00,60367471,284919,130791636,216.6591276
Europe,Italy,2022-05-12T00:00:00,60367471,44159,137257517,227.369997
North America,Jamaica,2020-04-01T00:00:00,2973462,,,
North America,Jamaica,2020-10-06T00:00:00,2973462,,,
North America,Jamaica,2021-06-09T00:00:00,2973462,,3784,0.1272591
North America,Jamaica,2021-08-25T00:00:00,2973462,29318,33102,1.1132478
North America,Jamaica,2021-09-24T00:00:00,2973462,,73824,2.4827625
North America,Jamaica,2021-10-24T00:00:00,2973462,2487,130691,4.395247
North America,Jamaica,2022-01-14T00:00:00,2973462,,410464,13.8042457
North America,Jamaica,2022-02-28T00:00:00,2973462,835,491684,16.5357418
Asia,Japan,2020-04-14T00:00:00,126050796,,,
Asia,Japan,2020-05-04T00:00:00,126050796,,,
Asia,Japan,2020-06-12T00:00:00,126050796,,,
Asia,Japan,2020-06-24T00:00:00,126050796,,,
Asia,Japan,2020-08-31T00:00:00,126050796,,,
Asia,Japan,2020-11-04T00:00:00,126050796,,,
Asia,Japan,2021-04-25T00:00:00,126050796,25449,2550175,2.0231328
Asia,Japan,2021-07-14T00:00:00,126050796,1607279,75220227,59.6745355
Asia,Japan,2021-08-20T00:00:00,126050796,1311971,122683854,97.3289006
Asia,Japan,2021-09-16T00:00:00,126050796,1061558,154742010,122.7616286
Asia,Japan,2021-12-20T00:00:00,126050796,81956,200642803,159.1761491
Asia,Japan,2022-02-01T00:00:00,126050796,664264,208097340,165.0900642
Asia,Japan,2022-02-18T00:00:00,126050796,1118522,221894412,176.0357087
Asia,Japan,2022-05-07T00:00:00,126050796,447700,274671949,217.9057632
Asia,Japan,2022-06-03T00:00:00,126050796,,280530146,222.5532523
Europe,Jersey,2021-04-17T00:00:00,101073,,,
Europe,Jersey,2021-07-09T00:00:00,101073,,,
Europe,Jersey,2021-08-12T00:00:00,101073,,,
Europe,Jersey,2021-09-06T00:00:00,101073,,,
Europe,Jersey,2021-12-29T00:00:00,101073,,,
Europe,Jersey,2022-01-18T00:00:00,101073,,,
Europe,Jersey,2022-02-03T00:00:00,101073,,,
Europe,Jersey,2022-02-09T00:00:00,101073,,,
Europe,Jersey,2022-02-23T00:00:00,101073,,,
Europe,Jersey,2022-03-13T00:00:00,101073,,,
Europe,Jersey,2022-03-15T00:00:00,101073,,,
Europe,Jersey,2022-04-06T00:00:00,101073,,,
Asia,Jordan,2020-03-04T00:00:00,10269022,,,
Asia,Jordan,2020-06-03T00:00:00,10269022,,,
Asia,Jordan,2020-07-08T00:00:00,10269022,,,
Asia,Jordan,2020-07-20T00:00:00,10269022,,,
Asia,Jordan,2020-08-28T00:00:00,10269022,,,
Asia,Jordan,2020-09-09T00:00:00,10269022,,,
Asia,Jordan,2020-12-07T00:00:00,10269022,,,
Asia,Jordan,2021-02-15T00:00:00,10269022,,,
Asia,Jordan,2021-12-15T00:00:00,10269022,,4126964,40.1884814
Asia,Jordan,2022-02-08T00:00:00,10269022,,4260392,41.4878067
Asia,Jordan,2022-03-04T00:00:00,10269022,,4260392,41.4878067
Asia,Jordan,2022-04-29T00:00:00,10269022,,4260392,41.4878067
Asia,Kazakhstan,2020-03-16T00:00:00,18994958,,,
Asia,Kazakhstan,2020-04-25T00:00:00,18994958,,,
Asia,Kazakhstan,2020-08-27T00:00:00,18994958,,,
Asia,Kazakhstan,2020-09-22T00:00:00,18994958,,,
Asia,Kazakhstan,2020-10-19T00:00:00,18994958,,,
Asia,Kazakhstan,2020-11-28T00:00:00,18994958,,,
Asia,Kazakhstan,2020-12-24T00:00:00,18994958,,,
Asia,Kazakhstan,2021-04-30T00:00:00,18994958,,488791,2.5732671
Asia,Kazakhstan,2021-05-08T00:00:00,18994958,,745024,3.9222198
Asia,Kazakhstan,2021-05-11T00:00:00,18994958,,745024,3.9222198
Asia,Kazakhstan,2021-06-21T00:00:00,18994958,30600,2588328,13.626395
Asia,Kazakhstan,2021-07-08T00:00:00,18994958,161184,4463962,23.5007732
Asia,Kazakhstan,2021-07-15T00:00:00,18994958,159497,5463253,28.7615956
Asia,Kazakhstan,2021-08-14T00:00:00,18994958,104290,8608112,45.3178786
Asia,Kazakhstan,2021-08-25T00:00:00,18994958,88185,9467728,49.8433742
Asia,Kazakhstan,2021-12-16T00:00:00,18994958,,15082029,79.4001703
Asia,Kazakhstan,2022-03-10T00:00:00,18994958,,18655980,98.2154317
Asia,Kazakhstan,2022-04-15T00:00:00,18994958,,18655980,98.2154317
Asia,Kazakhstan,2022-04-17T00:00:00,18994958,,18655980,98.2154317
Asia,Kazakhstan,2022-05-10T00:00:00,18994958,,18655980,98.2154317
Asia,Kazakhstan,2022-05-17T00:00:00,18994958,,18655980,98.2154317
Asia,Kazakhstan,2022-05-26T00:00:00,18994958,,18655980,98.2154317
Africa,Kenya,2020-05-10T00:00:00,54985702,,,
Africa,Kenya,2020-06-22T00:00:00,54985702,,,
Africa,Kenya,2020-06-29T00:00:00,54985702,,,
Africa,Kenya,2020-08-18T00:00:00,54985702,,,
Africa,Kenya,2020-08-21T00:00:00,54985702,,,
Africa,Kenya,2020-09-17T00:00:00,54985702,,,
Africa,Kenya,2020-10-18T00:00:00,54985702,,,
Africa,Kenya,2020-11-17T00:00:00,54985702,,,
Africa,Kenya,2020-11-25T00:00:00,54985702,,,
Africa,Kenya,2021-01-07T00:00:00,54985702,,,
Africa,Kenya,2021-02-05T00:00:00,54985702,,,
Africa,Kenya,2021-03-01T00:00:00,54985702,,,
Africa,Kenya,2021-05-01T00:00:00,54985702,,81900,0.1489478
Africa,Kenya,2021-07-20T00:00:00,54985702,,658017,1.1967056
Africa,Kenya,2021-07-24T00:00:00,54985702,9381,693517,1.2612679
Africa,Kenya,2021-08-09T00:00:00,54985702,,802453,1.4593848
Africa,Kenya,2021-08-17T00:00:00,54985702,,1051795,1.9128518
Africa,Kenya,2022-03-21T00:00:00,54985702,,11113785,20.2121362
Africa,Kenya,2022-04-08T00:00:00,54985702,,11113785,20.2121362
Oceania,Kiribati,2021-06-04T00:00:00,121388,,,
Oceania,Kiribati,2021-07-07T00:00:00,121388,,,
Oceania,Kiribati,2021-07-13T00:00:00,121388,,,
Oceania,Kiribati,2021-09-12T00:00:00,121388,,,
Oceania,Kiribati,2021-09-16T00:00:00,121388,,,
Oceania,Kiribati,2021-10-06T00:00:00,121388,,,
Oceania,Kiribati,2021-12-23T00:00:00,121388,,,
Oceania,Kiribati,2022-03-11T00:00:00,121388,,,
Oceania,Kiribati,2022-04-28T00:00:00,121388,,,
Europe,Kosovo,2020-05-02T00:00:00,1782115,,,
Europe,Kosovo,2020-07-04T00:00:00,1782115,,,
Europe,Kosovo,2020-08-30T00:00:00,1782115,,,
Europe,Kosovo,2020-12-24T00:00:00,1782115,,,
Europe,Kosovo,2021-04-20T00:00:00,1782115,,1800,0.1010036
Europe,Kosovo,2021-04-26T00:00:00,1782115,,1800,0.1010036
Europe,Kosovo,2021-07-19T00:00:00,1782115,,68787,3.8598519
Europe,Kosovo,2021-08-19T00:00:00,1782115,22144,250719,14.0686207
Europe,Kosovo,2021-12-11T00:00:00,1782115,3002,1159299,65.0518625
Europe,Kosovo,2021-12-25T00:00:00,1782115,1390,1178177,66.1111657
Europe,Kosovo,2022-01-24T00:00:00,1782115,1867,1253747,70.3516328
Europe,Kosovo,2022-01-25T00:00:00,1782115,6493,1260240,70.7159751
Europe,Kosovo,2022-04-15T00:00:00,1782115,,1320328,74.0876992
Europe,Kosovo,2022-06-03T00:00:00,1782115,75,1324966,74.3479517
Asia,Kuwait,2020-03-01T00:00:00,4328553,,,
Asia,Kuwait,2020-03-03T00:00:00,4328553,,,
Asia,Kuwait,2020-03-23T00:00:00,4328553,,,
Asia,Kuwait,2020-04-08T00:00:00,4328553,,,
Asia,Kuwait,2020-05-20T00:00:00,4328553,,,
Asia,Kuwait,2020-07-03T00:00:00,4328553,,,
Asia,Kuwait,2020-09-15T00:00:00,4328553,,,
Asia,Kuwait,2020-10-12T00:00:00,4328553,,,
Asia,Kuwait,2021-02-24T00:00:00,4328553,,,
